dmrecord,title,file,link,dpi,viewer,date,creator,publisher,scale,physical_width,physical_height
5563,"15 Zóna, XXVII Rovat, Nagy-Károly és Ákos Vidéke (Umgebungen von Nagy-Károly und Ákos), uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127016.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5563,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5563,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5564,"16 zóna, XXVII rovat, Tasnád és Széplak Vidéke, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127017.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5564,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5564,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5565,"Zone 17, Kol. XXVI, Nagyvárad, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127018.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5565,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5565,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5566,"17 Zóna, XXIX Rovat, Alparét Vidéke (Umgebungen von Olpretu), uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127019.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5566,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5566,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5567,"Zone 19, Kol. XXVI, Ökrös, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127020.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5567,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5567,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5568,"19 Zóna, XXVIII Rovat, Magura, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127021.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5568,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5568,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5569,"Zone 20, Col. XXII, Environs de la ville de Szeged, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127022.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5569,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5569,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5570,"Zone 20, Kol. XXII, Umgebung von Szeged und Kistelek, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127023.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5570,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5570,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5571,"Zone 20, Kol. XXVIII, Abrudbánya, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127024.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5571,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5571,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5572,"Zone 22, Kol. XXIX, Szászsebes, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127025.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5572,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5572,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5573,"Zone 24, Kol. XXV, Dognacska und Gattaja, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127026.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5573,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5573,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5574,"Zone 24, Kol. XXV, Dognacska und Gattaja, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127027.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5574,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5574,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5575,"Zone 25, Kol. XXV, Temeskutas und Oraviczabánya, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127028.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5575,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5575,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5576,"Zone 25, Kol. XXV, Temeskutas und Oraviczabánya, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127029.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5576,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5576,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5577,"Zone 25, Kol. XXVI, Krassova und Teregova, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127030.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5577,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5577,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
5578,"Zone 26, 27, Kol. XXV, Fehértemplom, Szászkabánya und Ómoldova, uit: [Geologische Specialkarte der im Reichsrathe vertretenen Königreiche und Länder der österreichisch-ungarischen Monarchie] / geologische Aufnahmen der königl. ung. Geologischen Anstalt",0106053127031.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5578,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5579/show/5578,1889,Königliche Ungarische Geologische Reichsanstalt; Königliche Ungarische Geologische Anstalt,,1:75.000,0,0
2542,[Grand-Duché de Luxembourg],0106050338001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2542,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2542,1850,,,1:85.000,56,88
2928,"[Het blocqueeren van Amsterdam, door de troepen van Willem de Tweede, Prins van Oranje, van den 30. iuly tot den 4. augustus des jaars 1650] / [gegraveerd door P. Nolpe]",0106050086001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2928,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2928,1654,"Nolpe, P.",,1:140.000,29,51
318,"[Indexkaart Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/318,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/318,1792,"Leupenius, Johannes",,1:17.000,44,52
319,"[Atlas des digues de Hollande] [40] [Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/319,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/319,1792,"Leupenius, Johannes",,1:17.000,44,52
320,"[Atlas des digues de Hollande] [41] [Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/320,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/320,1792,"Leupenius, Johannes",,1:17.000,44,52
321,"[Atlas des digues de Hollande] [42] [Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/321,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/321,1792,"Leupenius, Johannes",,1:17.000,44,52
322,"[Atlas des digues de Hollande] [43] [Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/322,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/322,1792,"Leupenius, Johannes",,1:17.000,44,52
323,"[Atlas des digues de Hollande] [44] [Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/323,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/323,1792,"Leupenius, Johannes",,1:17.000,44,52
324,"[Atlas des digues de Hollande] [45] [Crimpenrewaard], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050096007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/324,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/325/show/324,1792,"Leupenius, Johannes",,1:17.000,44,52
485,"[Indexkaart], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/485,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/485,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
486,"[Titelblad], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/486,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/486,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
487,"[Titelblad], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/487,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/487,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
488,"[Titelblad], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/488,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/488,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
489,"[1], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/489,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/489,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
490,"[2], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/490,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/490,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
491,"[3], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/491,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/491,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
492,"[4], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166008.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/492,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/492,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
493,"[5], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166009.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/493,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/493,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
494,"[6], uit: [Het Hooge Heemraadschap vande Crimpenrewaard] / [Johannes Leupenius]",0106050166010.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/494,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/495/show/494,1735,"Leupenius, Johannes; Coster, David",,1:17.000,44,52
5688,[Java en Madoera],0106053109001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5688,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5688,1947,,,1:2.273.000,21,54
4572,"[Etiket], uit: [Java en Madoera]",0106050197003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4572,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4575/show/4572,1930,,,1:5.000.000,0,0
4573,"[Kaart 1], uit: [Java en Madoera]",0106050197001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4573,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4575/show/4573,1930,,,1:5.000.000,0,0
4574,"Kaart 2, Kaart 3, uit: [Java en Madoera]",0106050197002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4574,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4575/show/4574,1930,,,1:5.000.000,0,0
4239,[Kaart van de Boven Rhyn Stroom met de Boven-Spyksche doorbraak] / samengesteld door J. Engelman ; D[anie]l Veelwaard sculpsit,0106053046001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4239,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4239,1797,"Engelman, J.; Veelwaard, D.",,1:7.000,25,55
4240,[Kaart van de monding van het Pannerdensche Kanaal] / gecopieerd door J. Engelman ; D[anie]l. Veelwaard sculpsit,0106053043001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4240,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4240,1796,"Engelman, J.; Veelwaard, D.",,1:5.000,26,28
5705,"[Kaart], uit: [Kaart van de Nijl-delta]",0106054168001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5705,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5707/show/5705,1950,,,1:300.000,0,0
5706,"[Omslag], uit: [Kaart van de Nijl-delta]",0106054168002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5706,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5707/show/5706,1950,,,1:300.000,0,0
2603,"[Kaart van de Rotte door Jan Potter, landmeter]",0106050437001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2603,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2603,1907,"Potter, Jan Jansz.",,1:4.500,52,238
1158,"[Indexkaart], uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1158,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1158,1847,,,1:8.500,47,40
1159,"A c, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1159,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1159,1847,,,1:8.500,47,40
1160,"A b, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1160,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1160,1847,,,1:8.500,47,40
1161,"A I, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1161,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1161,1847,,,1:8.500,47,40
1162,"A II, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1162,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1162,1847,,,1:8.500,47,40
1163,"A III, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1163,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1163,1847,,,1:8.500,47,40
1164,"A IV, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1164,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1164,1847,,,1:8.500,47,40
1165,"A V, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442008.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1165,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1165,1847,,,1:8.500,47,40
1166,"B c, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442009.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1166,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1166,1847,,,1:8.500,47,40
1167,"B b, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442010.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1167,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1167,1847,,,1:8.500,47,40
1168,"B I, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442011.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1168,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1168,1847,,,1:8.500,47,40
1169,"B II, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442012.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1169,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1169,1847,,,1:8.500,47,40
1170,"B III, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442013.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1170,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1170,1847,,,1:8.500,47,40
1171,"B IV, uit: [Kaart van deel van Noord-Brabant, tussen Breda en Tilburg]",0106050442014.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1171,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1187/show/1171,1847,,,1:8.500,47,40
